"MC_line_count","MC_cyclomatic","MC_essential","MC_design","line_code","line_comment","line_blank","line_code_and_comment","unique_operators","unique_operands","total_operators","total_operands","flow_graph","TARGET","source.1","source.2","source.3","source.4","source.5"
3,1,1,1,1,0,0,0,1,0,1,0,1,"0",0,1,0,0,0
12,1,1,1,8,0,1,0,7,9,20,13,1,"0",0,1,0,0,0
20,1,1,1,14,0,0,0,8,21,45,31,1,"0",0,1,0,0,0
5,1,1,1,2,0,0,0,6,3,6,3,1,"0",0,1,0,0,0
28,2,1,2,22,0,4,0,11,21,44,33,3,"0",0,1,0,0,0
18,1,1,1,10,0,2,0,6,13,17,14,1,"0",0,1,0,0,0
10,1,1,1,5,0,2,0,5,6,10,7,1,"0",0,1,0,0,0
8,1,1,1,6,0,0,0,6,6,12,8,1,"0",0,1,0,0,0
5,1,1,1,2,0,0,0,6,3,6,3,1,"0",0,1,0,0,0
32,3,1,3,20,0,3,0,12,30,68,47,5,"0",0,1,0,0,0
23,1,1,1,13,0,2,0,6,16,20,17,1,"0",0,1,0,0,0
23,1,1,1,13,0,2,0,7,16,21,17,1,"0",0,1,0,0,0
31,4,1,4,25,0,1,0,12,19,55,30,7,"0",0,1,0,0,0
40,4,1,4,35,0,3,0,13,23,76,46,7,"0",0,1,0,0,0
5,1,1,1,2,0,0,0,6,3,6,3,1,"0",0,1,0,0,0
16,1,1,1,12,0,0,0,8,17,37,25,1,"0",0,1,0,0,0
28,5,1,4,24,0,2,0,18,23,55,38,9,"0",0,1,0,0,0
14,1,1,1,8,0,2,0,6,11,15,12,1,"0",0,1,0,0,0
30,4,1,4,24,0,2,0,12,17,47,27,7,"0",0,1,0,0,0
24,3,1,3,21,0,0,0,11,14,32,18,5,"0",0,1,0,0,0
9,1,1,1,6,0,0,0,4,5,4,5,1,"0",0,1,0,0,0
3,1,1,1,2,0,0,0,2,2,2,2,1,"0",0,1,0,0,0
3,1,1,1,2,0,0,0,2,2,2,2,1,"0",0,1,0,0,0
8,1,1,1,5,0,0,0,1,3,1,3,1,"0",0,1,0,0,0
8,1,1,1,5,0,0,0,1,3,1,3,1,"0",0,1,0,0,0
37,4,1,4,35,0,0,0,10,36,130,56,6,"0",0,1,0,0,0
15,2,1,2,13,0,0,0,8,17,37,23,3,"0",0,1,0,0,0
5,1,1,1,2,0,0,0,6,3,6,3,1,"0",0,1,0,0,0
8,1,1,1,6,0,0,0,6,6,12,8,1,"0",0,1,0,0,0
25,1,1,1,17,0,0,0,9,27,60,40,1,"0",0,1,0,0,0
22,1,1,1,12,0,2,0,6,15,19,16,1,"0",0,1,0,0,0
32,4,1,4,25,0,2,0,12,19,55,30,7,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
18,2,1,2,15,0,1,0,13,11,27,16,3,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
16,3,1,3,13,0,0,0,10,13,38,21,5,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
19,4,1,4,15,0,2,0,13,7,34,18,7,"0",0,1,0,0,0
19,4,1,4,17,0,0,0,13,10,39,23,7,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
9,1,1,1,6,0,0,0,8,6,13,7,1,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
12,1,1,1,8,0,0,0,8,10,21,13,1,"0",0,1,0,0,0
12,1,1,1,6,0,2,0,6,11,15,12,1,"0",0,1,0,0,0
12,1,1,1,8,0,0,0,8,10,21,13,1,"0",0,1,0,0,0
12,1,1,1,6,0,2,0,6,11,15,12,1,"0",0,1,0,0,0
5,1,1,1,2,0,0,0,6,3,6,3,1,"0",0,1,0,0,0
20,1,1,1,11,0,2,0,6,14,18,15,1,"0",0,1,0,0,0
10,1,1,1,5,0,2,0,5,6,10,7,1,"0",0,1,0,0,0
28,4,1,1,22,0,1,0,11,13,32,27,7,"0",0,1,0,0,0
55,6,3,4,43,0,8,1,28,42,98,76,11,"0",0,1,0,0,0
5,1,1,1,2,1,0,0,3,1,3,1,1,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
12,2,1,2,8,0,1,0,11,8,17,10,3,"0",0,1,0,0,0
12,1,1,1,8,0,1,0,7,10,25,14,1,"0",0,1,0,0,0
12,1,1,1,6,0,2,0,6,11,15,12,1,"0",0,1,0,0,0
15,1,1,1,11,0,0,0,8,14,31,19,1,"0",0,1,0,0,0
12,2,1,2,8,0,0,0,8,6,15,10,3,"0",0,1,0,0,0
6,1,1,1,4,0,0,0,6,5,8,5,1,"0",0,1,0,0,0
14,2,1,2,11,0,1,0,10,12,20,15,3,"0",0,1,0,0,0
23,5,1,5,20,0,1,0,15,15,47,29,9,"0",0,1,0,0,0
5,1,1,1,2,0,0,0,6,3,6,3,1,"0",0,1,0,0,0
18,1,1,1,13,0,0,0,8,19,41,28,1,"0",0,1,0,0,0
16,1,1,1,9,0,2,0,6,12,16,13,1,"0",0,1,0,0,0
10,1,1,1,5,0,2,0,5,6,10,7,1,"0",0,1,0,0,0
8,1,1,1,5,0,1,0,7,4,11,5,1,"0",0,1,0,0,0
5,1,1,1,2,0,0,0,6,3,6,3,1,"0",0,1,0,0,0
16,1,1,1,12,0,0,0,8,17,37,25,1,"0",0,1,0,0,0
14,1,1,1,8,0,2,0,6,11,15,12,1,"0",0,1,0,0,0
10,1,1,1,5,0,2,0,5,6,10,7,1,"0",0,1,0,0,0
38,4,3,4,29,1,6,0,14,14,51,29,7,"0",0,1,0,0,0
18,1,1,1,13,0,0,0,8,18,39,25,1,"0",0,1,0,0,0
13,1,1,1,6,0,2,0,6,12,16,13,1,"0",0,1,0,0,0
15,1,1,1,10,0,0,0,8,14,29,19,1,"0",0,1,0,0,0
16,1,1,1,9,0,2,0,6,12,16,13,1,"0",0,1,0,0,0
14,1,1,1,8,0,2,0,8,8,15,8,1,"0",0,1,0,0,0
14,3,1,3,12,0,0,0,7,5,20,9,5,"0",0,1,0,0,0
10,1,1,1,6,0,1,0,7,8,19,11,1,"0",0,1,0,0,0
13,1,1,1,8,0,1,0,8,9,22,13,1,"0",0,1,0,0,0
11,1,1,1,7,0,1,0,7,7,17,10,1,"0",0,1,0,0,0
7,2,1,2,5,0,0,0,6,2,7,3,3,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
3,1,1,1,1,0,0,0,1,0,1,0,1,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,4,4,5,4,1,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,4,4,5,4,1,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,4,3,4,3,1,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,4,4,5,4,1,"0",0,1,0,0,0
7,1,1,1,4,0,0,0,6,8,14,11,1,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,4,4,5,4,1,"0",0,1,0,0,0
8,1,1,1,5,0,0,0,6,8,16,11,1,"0",0,1,0,0,0
8,1,1,1,5,0,0,0,6,8,16,12,1,"0",0,1,0,0,0
8,1,1,1,5,0,0,0,6,8,16,12,1,"0",0,1,0,0,0
45,6,1,6,37,3,3,0,16,12,58,31,11,"0",0,1,0,0,0
19,2,1,2,11,1,2,0,10,15,24,17,3,"0",0,1,0,0,0
7,2,1,2,5,0,0,0,7,4,9,4,3,"0",0,1,0,0,0
7,2,1,2,5,0,0,0,6,4,8,4,3,"0",0,1,0,0,0
7,2,1,2,5,0,0,0,7,4,9,4,3,"0",0,1,0,0,0
7,2,1,2,5,0,0,0,6,4,8,4,3,"0",0,1,0,0,0
73,12,1,9,53,8,10,0,24,28,84,46,17,"0",0,1,0,0,0
7,2,1,2,5,0,0,0,7,4,9,4,3,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,3,2,3,2,1,"0",0,1,0,0,0
11,3,1,2,8,0,1,0,10,6,15,9,5,"0",0,1,0,0,0
9,3,1,3,7,0,0,0,10,4,17,8,5,"0",0,1,0,0,0
38,9,1,2,30,1,5,0,14,11,44,24,14,"0",0,1,0,0,0
6,1,1,1,4,0,0,0,4,5,7,6,1,"0",0,1,0,0,0
6,1,1,1,4,0,0,0,3,5,7,6,1,"0",0,1,0,0,0
31,4,1,4,24,3,2,0,15,17,53,37,7,"0",0,1,0,0,0
5,1,1,1,2,0,0,1,5,3,7,3,1,"0",0,1,0,0,0
5,1,1,1,2,0,0,1,6,2,7,2,1,"0",0,1,0,0,0
5,1,1,1,3,0,0,0,6,2,7,2,1,"0",0,1,0,0,0
5,1,1,1,2,0,0,1,6,2,7,2,1,"0",0,1,0,0,0
6,1,1,1,3,0,0,1,6,4,9,4,1,"0",0,1,0,0,0
5,1,1,1,2,0,0,1,6,2,7,2,1,"0",0,1,0,0,0
5,1,1,1,2,0,0,1,6,2,7,2,1,"0",0,1,0,0,0
5,1,1,1,3,0,0,0,4,3,5,3,1,"0",0,1,0,0,0
5,1,1,1,2,0,0,1,6,2,7,2,1,"0",0,1,0,0,0
17,3,1,3,15,0,0,0,12,9,30,13,5,"0",0,1,0,0,0
29,4,1,3,25,2,0,0,14,10,43,26,7,"0",0,1,0,0,0
15,2,1,1,12,0,1,0,10,6,17,9,3,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,4,1,4,1,1,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,6,2,7,2,1,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,7,2,7,2,1,"0",0,1,0,0,0
5,1,1,1,3,0,0,0,5,3,6,3,1,"0",0,1,0,0,0
5,1,1,1,3,0,0,0,3,4,5,4,1,"0",0,1,0,0,0
79,7,4,5,56,16,5,0,27,30,96,50,13,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,5,2,5,2,1,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,5,1,5,1,1,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,5,2,5,2,1,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,5,2,5,2,1,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,5,2,5,2,1,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,5,2,5,2,1,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,5,2,5,2,1,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,5,2,5,2,1,"0",0,1,0,0,0
6,1,1,1,3,0,0,0,5,3,8,5,1,"0",0,1,0,0,0
6,1,1,1,3,0,0,0,5,3,8,5,1,"0",0,1,0,0,0
6,1,1,1,3,0,0,0,5,3,8,5,1,"0",0,1,0,0,0
6,1,1,1,3,0,0,0,5,3,8,5,1,"0",0,1,0,0,0
7,2,1,2,5,0,0,0,8,3,11,5,3,"0",0,1,0,0,0
12,2,1,2,7,3,0,0,7,6,12,6,3,"0",0,1,0,0,0
23,5,1,2,14,0,2,5,14,5,35,15,9,"0",0,1,0,0,0
13,2,1,2,8,3,0,0,8,6,15,7,3,"0",0,1,0,0,0
41,7,1,1,28,3,8,0,14,9,61,17,8,"0",0,1,0,0,0
10,2,1,2,5,1,0,2,7,6,12,6,3,"0",0,1,0,0,0
10,2,1,2,5,1,0,2,7,6,12,6,3,"0",0,1,0,0,0
10,2,1,2,5,1,0,2,6,6,11,6,3,"0",0,1,0,0,0
10,2,1,2,6,1,0,1,6,6,11,6,3,"0",0,1,0,0,0
6,1,1,1,2,2,0,0,4,2,4,2,1,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,4,2,4,2,1,"0",0,1,0,0,0
14,2,1,2,11,0,1,0,9,6,21,10,3,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,3,2,3,2,1,"0",0,1,0,0,0
7,2,1,2,5,0,0,0,6,2,7,3,3,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,2,3,2,1,"0",0,1,0,0,0
8,2,1,2,6,0,0,0,7,4,9,5,3,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
40,4,1,4,23,11,4,0,10,14,38,23,7,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,1,0,1,0,1,"0",0,1,0,0,0
37,4,1,4,28,1,6,0,14,15,45,26,6,"0",0,1,0,0,0
3,1,1,1,1,0,0,0,1,0,1,0,1,"0",0,1,0,0,0
143,17,1,6,98,19,21,3,17,44,208,137,33,"0",0,1,0,0,0
6,1,1,1,3,0,0,0,2,4,3,4,1,"0",0,1,0,0,0
5,1,1,1,3,0,0,0,1,2,1,2,1,"0",0,1,0,0,0
3,1,1,1,1,0,0,0,1,0,1,0,1,"0",0,1,0,0,0
107,18,11,12,80,19,0,4,25,31,136,77,35,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
53,3,1,2,28,10,13,0,12,24,53,36,5,"0",0,1,0,0,0
34,5,1,3,27,2,3,0,12,17,46,31,9,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,4,1,4,1,1,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
39,3,1,3,29,2,4,0,12,15,68,36,5,"0",0,1,0,0,0
52,5,3,5,33,9,8,0,12,15,57,31,9,"0",0,1,0,0,0
20,4,1,1,15,0,3,0,9,7,26,18,7,"0",0,1,0,0,0
25,4,1,3,18,2,3,0,11,15,39,24,7,"0",0,1,0,0,0
28,4,1,3,18,2,6,0,11,15,39,24,7,"0",0,1,0,0,0
28,4,1,3,18,2,6,0,11,15,39,24,7,"0",0,1,0,0,0
5,1,1,1,3,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
3,1,1,1,1,0,0,0,1,0,1,0,1,"0",0,1,0,0,0
3,1,1,1,1,0,0,0,1,0,1,0,1,"0",0,1,0,0,0
3,1,1,1,1,0,0,0,1,0,1,0,1,"0",0,1,0,0,0
3,1,1,1,1,0,0,0,1,0,1,0,1,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,1,0,1,0,1,"0",0,1,0,0,0
32,4,3,3,30,0,0,0,13,26,59,46,7,"0",0,1,0,0,0
13,2,1,1,9,0,1,0,13,11,23,17,3,"0",0,1,0,0,0
73,7,1,7,57,3,7,0,13,32,99,68,13,"0",0,1,0,0,0
16,2,1,2,9,0,1,0,7,4,14,6,3,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,7,3,8,4,1,"0",0,1,0,0,0
283,34,26,29,251,6,13,11,23,120,678,428,67,"0",0,1,0,0,0
18,3,1,2,10,1,2,3,10,5,19,7,4,"0",0,1,0,0,0
4,1,1,1,1,0,1,0,1,0,1,0,1,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,6,0,6,0,1,"0",0,1,0,0,0
21,2,1,2,15,0,3,0,11,12,25,16,3,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,0,3,0,4,1,"0",0,1,0,0,0
9,1,1,1,6,0,0,0,1,4,1,4,1,"0",0,1,0,0,0
4,1,1,1,1,0,1,0,1,0,1,0,1,"0",0,1,0,0,0
3,1,1,1,1,0,0,0,1,0,1,0,1,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,1,"0",0,1,0,0,0
3,1,1,1,1,0,0,0,1,0,1,0,1,"0",0,1,0,0,0
10,2,1,2,7,0,1,0,9,10,21,16,3,"0",0,1,0,0,0
9,2,1,1,7,0,0,0,14,8,22,14,3,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,3,2,3,2,1,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,3,2,3,2,1,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,3,2,3,2,1,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,5,1,5,1,1,"0",0,1,0,0,0
5,1,1,1,3,0,0,0,3,3,5,4,1,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
5,1,1,1,0,0,0,0,1,0,1,0,1,"0",0,1,0,0,0
26,3,1,3,17,0,6,0,12,14,30,22,5,"0",0,1,0,0,0
35,3,1,3,30,0,3,0,12,17,47,28,5,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,1,0,1,0,1,"0",0,1,0,0,0
13,1,1,1,10,1,0,0,7,13,16,15,1,"0",0,1,0,0,0
131,17,10,15,111,4,9,5,24,54,247,152,33,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,2,3,2,1,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,3,2,3,2,1,"0",0,1,0,0,0
4,1,1,1,0,0,0,0,3,2,3,2,1,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,2,3,2,1,"0",0,1,0,0,0
33,3,1,3,29,0,2,0,13,15,56,35,5,"0",0,1,0,0,0
44,6,3,6,37,0,2,0,18,20,71,43,11,"0",0,1,0,0,0
12,2,1,2,9,0,1,0,9,7,15,13,3,"0",0,1,0,0,0
14,2,1,2,11,0,1,0,11,5,19,13,3,"0",0,1,0,0,0
36,3,1,3,30,1,3,0,12,17,47,28,5,"0",0,1,0,0,0
16,2,1,2,9,0,1,0,7,4,14,6,3,"0",0,1,0,0,0
91,8,1,8,64,1,20,0,17,37,107,79,15,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,3,2,3,2,1,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,3,2,3,2,1,"0",0,1,0,0,0
3,1,1,1,1,0,0,0,1,0,1,0,1,"0",0,1,0,0,0
9,2,1,2,6,0,1,0,6,2,8,4,3,"0",0,1,0,0,0
9,3,1,1,6,0,0,1,10,6,14,9,5,"0",0,1,0,0,0
12,3,3,3,9,0,1,0,8,6,16,9,5,"0",0,1,0,0,0
83,7,1,6,61,5,12,3,14,44,120,104,13,"0",0,1,0,0,0
79,7,1,4,61,2,11,3,14,44,116,101,13,"0",0,1,0,0,0
120,19,6,11,85,20,10,3,20,58,188,130,37,"0",0,1,0,0,0
131,20,7,12,91,20,12,6,20,61,200,140,39,"0",0,1,0,0,0
17,3,1,2,12,1,2,0,8,10,31,18,5,"0",0,1,0,0,0
9,1,1,1,7,0,0,0,4,13,16,15,1,"0",0,1,0,0,0
9,1,1,1,7,0,0,0,3,7,13,12,1,"0",0,1,0,0,0
3,1,1,1,1,0,0,0,1,0,1,0,1,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,1,"0",0,1,0,0,0
7,2,1,2,5,0,0,0,8,4,10,5,3,"0",0,1,0,0,0
14,3,1,2,10,0,2,0,14,12,25,17,5,"0",0,1,0,0,0
13,3,1,2,9,0,2,0,14,11,23,15,5,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,3,2,3,2,1,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,3,2,3,2,1,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,3,2,3,2,1,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
8,1,1,1,6,0,0,0,5,9,12,12,1,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,5,1,5,1,1,"0",0,1,0,0,0
9,2,1,2,7,0,0,0,7,5,9,6,3,"0",0,1,0,0,0
16,3,1,3,11,2,1,0,9,8,15,13,5,"0",0,1,0,0,0
9,2,1,2,7,0,0,0,8,5,10,6,3,"0",0,1,0,0,0
54,4,1,2,36,5,9,0,15,21,57,35,6,"0",0,1,0,0,0
6,2,1,2,4,0,0,0,10,6,13,6,3,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
10,1,1,1,8,0,0,0,7,7,23,12,1,"0",0,1,0,0,0
14,3,1,1,11,0,1,0,10,6,19,10,4,"0",0,1,0,0,0
20,4,1,4,18,0,0,0,10,14,26,20,7,"0",0,1,0,0,0
11,1,1,1,6,0,0,3,5,9,19,16,1,"0",0,1,0,0,0
12,3,1,3,9,0,0,1,11,7,24,14,5,"0",0,1,0,0,0
4,1,1,1,0,0,0,0,3,2,3,2,1,"0",0,1,0,0,0
18,3,1,1,15,0,1,0,9,6,20,10,4,"0",0,1,0,0,0
20,4,1,1,18,0,0,0,10,8,25,13,5,"0",0,1,0,0,0
12,3,1,3,9,0,0,1,11,7,24,14,5,"0",0,1,0,0,0
16,4,1,1,13,0,1,0,11,8,24,13,5,"0",0,1,0,0,0
6,2,1,2,4,0,0,0,10,6,13,6,3,"0",0,1,0,0,0
6,2,1,2,4,0,0,0,10,6,13,6,3,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,3,2,3,2,1,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,3,2,3,2,1,"0",0,1,0,0,0
10,1,1,1,7,0,1,0,3,7,13,12,1,"0",0,1,0,0,0
4,1,1,1,2,0,0,0,4,1,4,1,1,"0",0,1,0,0,0
4,1,1,1,0,0,0,0,2,1,2,1,1,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,2,1,2,1,1,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,4,5,4,1,"0",0,1,0,0,0
1,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
10,2,1,1,7,0,1,0,8,4,10,6,3,"0",0,1,0,0,0
9,2,1,2,6,0,1,0,5,3,7,4,3,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,1,0,1,0,1,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,1,0,1,0,1,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,1,0,1,0,1,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,1,0,1,0,1,"0",0,1,0,0,0
15,1,1,1,0,0,0,0,0,0,0,0,1,"0",0,1,0,0,0
20,2,1,2,0,0,0,0,0,0,0,0,3,"0",0,1,0,0,0
8,1,1,1,2,0,0,0,1,4,3,4,1,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,0,0,0,0,1,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,0,0,0,0,1,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,0,0,0,0,1,"0",0,1,0,0,0
88,15,1,14,78,0,6,0,16,35,152,103,29,"0",0,1,0,0,0
26,4,3,3,20,1,0,0,13,14,42,21,7,"0",0,1,0,0,0
27,7,7,2,20,1,1,0,12,20,65,32,13,"0",0,1,0,0,0
15,1,1,1,0,0,0,0,0,0,0,0,1,"0",0,1,0,0,0
20,2,1,2,0,0,0,0,0,0,0,0,3,"0",0,1,0,0,0
15,1,1,1,0,0,0,0,0,0,0,0,1,"0",0,1,0,0,0
20,2,1,2,0,0,0,0,0,0,0,0,3,"0",0,1,0,0,0
36,9,9,2,29,1,1,0,13,32,109,56,17,"0",0,1,0,0,0
4,1,1,1,0,0,0,0,3,1,3,1,1,"0",0,1,0,0,0
3,1,1,1,1,0,0,0,1,0,1,0,1,"0",0,1,0,0,0
3,1,1,1,1,0,0,0,1,0,1,0,1,"0",0,1,0,0,0
45,6,5,6,38,1,2,0,14,19,65,35,11,"0",0,1,0,0,0
116,17,8,16,96,9,9,0,20,42,155,105,33,"0",0,1,0,0,0
44,7,5,7,33,3,4,0,15,22,50,30,13,"0",0,1,0,0,0
32,4,1,4,22,1,3,0,12,16,36,21,7,"0",0,1,0,0,0
26,2,1,2,20,1,2,0,11,11,44,23,3,"0",0,1,0,0,0
99,19,15,19,78,12,3,3,20,44,195,117,37,"0",0,1,0,0,0
52,10,6,10,46,1,3,0,16,29,110,64,19,"0",0,1,0,0,0
52,6,1,6,42,4,4,0,12,24,83,49,11,"0",0,1,0,0,0
5,1,1,1,2,0,0,0,2,2,2,2,1,"0",0,1,0,0,0
93,10,3,10,76,4,12,0,16,52,149,96,19,"0",0,1,0,0,0
31,2,1,2,28,0,1,0,9,32,102,45,3,"0",0,1,0,0,0
4,1,1,1,0,0,0,0,2,1,2,1,1,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,2,1,2,1,1,"0",0,1,0,0,0
4,1,1,1,1,0,0,0,2,2,2,2,1,"0",0,1,0,0,0
22,3,1,3,19,0,1,0,12,9,37,17,5,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,7,6,10,6,1,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,5,3,5,3,1,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,5,3,5,3,1,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,7,7,11,7,1,"0",0,1,0,0,0
2,1,1,1,0,0,0,0,5,5,7,5,1,"0",0,1,0,0,0
